id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at
scraped_vietnamworks_algolia_03172,Chuyên Viên Kế Toán,BIM Group,Kế toán,Hà Nội,9200000,17250000,full-time,any,2,university,"- Tiếp nhận, kiểm tra tính hợp lệ, hợp lý, đầy đủ của hồ sơ chứng từ (hợp đồng/đơn hàng, hóa đơn, hồ sơ thanh toán, biên bản liên quan…) và hạch toán các nghiệp vụ phát sinh trong phạm vi được phân công (doanh thu, chi phí, công nợ, tài sản cố định,... Yêu cầu: 1. Học vấn: Đại học chuyên ngành tài chính, kế toán, kiểm toán 2. Kinh nghiệm: 2 năm làm kế toán, ưu tiên kinh nghiệm làm cho chủ đầu tư bất động sản có hoạt động xây dựng, thương mại 3. Kỹ năng: - Nắm vững: Chế độ kế toán hiện hành và Nguyên tắc hạch...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-ke-toan-2048941,2026-05-26T00:31:24.244284
scraped_vietnamworks_algolia_03173,Structural Design Engineer (Industrial Projects),Công Ty TNHH Haskoning Việt Nam,English|Sap,Hồ Chí Minh,9600000,18000000,full-time,any,2,university,"What you will do • Structural design work in general • Designing and checking the capacity of concrete and steel structures Making calculations by hand and by using computer software SAP, ETAB, ROBOT • Drawing of the design in AutoCAD, Revit, and Advance Steel. Working in a project team and cooperating with the team members of various disciplines... Yêu cầu: What you bring • Degree in structural engineering or a related field. • Minimum 2 years of experience in a similar role. • Strong passion for large-scale industrial projects such as factories, with a commitment to continuous growth in this field. • Confident in spoken and written English and Vietnamese. • Eager to learn and adapt, with a proactive,...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/structural-design-engineer-industrial-projects--2049004,2026-05-26T00:31:24.246441
scraped_vietnamworks_algolia_03174,[Phú Quốc] - Khối Xây Dựng - Giám Sát Chính/ Giám Sát Cơ Điện,Công Ty TNHH Tư Vấn Quản Lý Dự Án Mặt Trời,Lao động phổ thông|Xây dựng|Điện,An Giang,1000,1500,full-time,<40,5,university,"- Kiểm tra bản vẽ thiết kế kỹ thuật hệ thống cơ điện: Kỹ thuật điện (hệ thống điện, điện nặng, tủ điện), cấp thoát nước/Hạ tầng kỹ thuật, Điều hòa thông gió (HVAC), PCCC, điện nhẹ (ELV), BMS, Công nghệ…; - Đo bóc khối lượng chi tiết phục vụ cho công tác lập Hồ... Yêu cầu: - Tốt nghiệp Đại học trở lên các chuyên ngành liên quan đến Cơ – Điện – Kỹ thuật hạ tầng công trình, bao gồm nhưng không giới hạn: Cơ nhiệt – Điện kỹ thuật, Điện nhẹ (ELV), Điện lạnh, Tự động hóa, Cấp thoát nước, Kỹ thuật hệ thống công trình (MEP tổng...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/phu-quoc-khoi-xay-dung-giam-sat-chinh-giam-sat-co-dien-2049017,2026-05-26T00:31:24.248246
scraped_vietnamworks_algolia_03175,[Phú Quốc] - Khối Xây Dựng - Giám Sát Chính/ Giám Sát Hoàn Thiện (Nội Thất),Công Ty TNHH Tư Vấn Quản Lý Dự Án Mặt Trời,Lao động phổ thông|Xây dựng,An Giang,1500,800000000,full-time,any,7,university,"- Kiểm tra thiết kế, đo bóc khối lượng để lập HSMT; - Thực hiện công tác giám sát chất lượng, khối lượng thi công xây dựng của dự án tại công trường; - Theo dõi, đôn đốc nhà thầu thi công đúng tiến độ cam kết; - Giám sát công việc của các nhà thầu thực... Yêu cầu: - Tốt nghiệp đại học trở lên chuyên môn Xây dựng dân dụng (hoặc có thế mạnh về Hoàn thiện Nội thất) hoặc Kiến trúc, Nội thất; - Ít nhất 05 năm kinh nghiệm trong chuyên môn Xây dựng/Hoàn thiện Nội thất; - Chứng chỉ hành nghề giám sát với lĩnh vực hoạt động phù hợp...",construction,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/phu-quoc-khoi-xay-dung-giam-sat-chinh-giam-sat-hoan-thien-noi-that--2049022,2026-05-26T00:31:24.249955
scraped_vietnamworks_algolia_03176,E-Commerce Data Analyst (AI-First),WOWSUITE SOFTWARE,Sql|Tableau|Power Bi|Excel,Hồ Chí Minh,9600000,18000000,full-time,any,1,high,"Use AI + Data to Drive Real Revenue Wowsuite builds and scales U.S. eCommerce brands doing millions in online sales. We combine paid traffic, funnels, and AI-driven analytics to increase conversion and profit. This is not a reporting role. You will use AI and data to find what drives revenue, then help teams act on... Yêu cầu: WHAT YOU NEED - Good SQL skills - Experience with eCommerce or marketing data preferred - Understanding of A/B testing and conversion analysis - Familiar with Shopify, Google Analytics, or similar tools - Strong Excel or BI tools (Tableau, Power BI) - Comfortable using AI tools such as ChatGPT or...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/e-commerce-data-analyst-ai-first-2049035,2026-05-26T00:31:24.251850
scraped_vietnamworks_algolia_03177,Chuyên Viên Xuất Nhập Khẩu (Exim Specialist),Công Ty Cổ Phần Hyundai Aluminum Vina,Kế toán|Kho vận,Hà Nội,9200000,17250000,full-time,<35,2,university,"• Thực hiện các thủ tục xuất nhập khẩu hàng hóa theo quy định hiện hành • Theo dõi và cập nhật các chính sách thuế, hải quan, FTA, trade compliance mới nhất • Làm việc với cơ quan hải quan trong các hoạt động: o Khai báo hải quan o Quyết toán hải quan o Kiểm tra sau... Yêu cầu: • Trình độ: Đại học chuyên ngành Xuất nhập khẩu, Logistics, Kinh tế, Thương mại quốc tế hoặc liên quan • Tiếng Anh tốt (bắt buộc) – đọc hiểu tài liệu, email, làm việc với đối tác • Có kinh nghiệm làm việc trong: ...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-xuat-nhap-khau-exim-specialist-2030639,2026-05-26T00:31:24.253491
scraped_vietnamworks_algolia_03178,Chuyên Gia Nhân Sự [Mạnh Về C&B],CÔNG TY CỔ PHẦN OPEN HEALTHCARE VIỆT NAM,C|Communication,Hà Nội,9200000,17250000,full-time,any,3,university,"Overall Job Responsibilities/Nhiêm vụ Tổng quát của Công việc: Briefly describe the major function of this position and the reason it exits/Mô tả ngắn gọn về trách nhiệm công việc và lý do thiết lập nên Công việc này. Perform HR and general administration activities, including recruitment, employee services, office management, and compliance with company policies.... Yêu cầu: • Skills / Kỹ năng: Recruitment, payroll, HR administration, office management, communication / Tuyển dụng, tính lương, quản trị nhân sự, quản lý hành chính, giao tiếp. • Experience / Kinh nghiệm: 3–5 years in HR, C&B and admin roles, with hands-on execution experience / 3–5 năm trong lĩnh vực nhân sự – hành chính,...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-gia-nhan-su-manh-ve-c-b-2046609,2026-05-26T00:31:24.255620
scraped_vietnamworks_algolia_03179,Nhân Viên Kinh Doanh Khối Khách Hàng Cá Nhân & Quản Lý Tài Sản,HSBC Vietnam,Kinh doanh|Cơ khí|Thẩm định,Đà Nẵng,8400000,15750000,full-time,any,0,high,"Please apply via this link: https://lnkd.in/gwmDU-Qw • Chủ động tìm kiếm và tiếp cận khách hàng để tư vấn và giới thiệu các sản phẩm tín dụng (Thẻ tín dụng, tài khoản lượng,…) • Thiết lập và duy trì mối quan hệ với khách hàng. Hỗ trợ tư vấn và giải đáp thắc mắc của khách hàng mới... Yêu cầu: • Tốt nghiệp Đại học / Cao Đẳng với 1 năm kinh nghiệm trong các lĩnh vực liên quan • Có khả năng làm việc độc lập và đa nhiệm, nắm bắt được nhu cầu của khách hàng. • Chịu được áp lực tốt về doanh số bán hàng • Khả năng quản lý thời gian tốt • Giao tiếp nhanh nhẹ. Giao...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-kinh-doanh-khoi-khach-hang-ca-nhan-quan-ly-tai-san-2046623,2026-05-26T00:31:24.257469
scraped_vietnamworks_algolia_03182,Direct Care Manager (Contact Center Manager – Set Up New Team),Prudential Vietnam Assurance,Communication|Problem Solving|Crm,Hồ Chí Minh,9600000,18000000,full-time,any,3,university,"Job Purpose / Mục tiêu vị trí • To manage and oversee daily PRU‑Direct Care activities, ensuring all critical customer touchpoints are delivered consistently, timely and meaningfully to enhance customer experience, engagement and retention opportunities. • This role does not perform direct sales. Sales opportunities are referred to licensed agents in accordance with CAM referral rules. • Quản lý... Yêu cầu: Job Requirements / Yêu cầu • Bachelor’s or College degree in Business Administration or related fields. • 03-05 years of experience in customer service, customer care, insurance, CRM managment • Strong people management, communication, and problem solving skills • Data Driven & Continuous Improvement Mindset • Tốt nghiệp đại học, cao đẳng chuyên ngành Quản trị Kinh doanh hoặc các ngành liên quan. • 03-05 năm...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/direct-care-manager-contact-center-manager-set-up-new-team-2046396,2026-05-26T00:31:24.265078
scraped_vietnamworks_algolia_03183,Warehouse Executive,Panasonic Sales Vietnam,Excel|Sap,Hồ Chí Minh,9600000,18000000,full-time,any,2,high,"• Warehouse management: Oversee all warehouse operations under FIFO and 5S standards, ensuring optimal inventory levels to meet fast and accurate delivery requirements for nationwide Service Centers and branch warehouses. • Logistics coordination: Manage the transfer and movement of spare part between branches, optimizing logistics processes. • Staff supervision: Monitor and manage warehouse personnel (including drivers... Yêu cầu: • Education: College/University degree in Accounting, Logistics, Supply Chain Management, or related fields (preferred). • Experience: Minimum 2 years in warehouse management of electronic/refrigeration/Aircon spare parts or equivalent. • Experience in warehouse management under 5S standards, inventory control, and warehouse efficiency; knowledge of forklift operation (advantage). • Proficient in Microsoft Excel, Outlook, Office; experience with Salesforce/SAP (advantage). •...",warehouse,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/warehouse-executive--2052204,2026-05-26T00:31:24.267537
scraped_vietnamworks_algolia_03184,Sales & Marketing Associate,"Annapolis (Vietnam) CO., LTD.",Communication|English,Hồ Chí Minh,9600000,18000000,full-time,any,3,high,"Position Summary: At Annapolis (Vietnam), Sales and Marketing begin with people, so we’re looking for a customer-centric professional to join our thriving department. The ideal candidate will have experience in Sales and Marketing activities for the, as well as a creative mindset for helping us remain fresh and competitive. At Annapolis (Vietnam) will rely on this... Yêu cầu: ● 22-35 years old, no gender limit ● Graduated with a bachelor's degree in business or related ● Experienced in the food and beverage (F&B) or HORECA industry will consider specially ● Fair communication in English ● Good communication skills with outsiders ● Responsible, punctual, diligent, determined to work, able to complete the work on time. ● Passion for food...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/sales-and-marketing-associate-2052146,2026-05-26T00:31:24.269691
scraped_vietnamworks_algolia_03185,Chuyên Viên Sales Kinh Doanh/ Phát Triển Kinh Doanh (Xây Dựng & M&E Khách Hàng Nhật Bản),Công Ty TNHH Yurtec (Việt Nam),Kinh doanh|Xây dựng|Cơ khí,Hồ Chí Minh,9600000,18000000,full-time,any,3,university,"Mô tả vị trí Chúng tôi đang tìm kiếm Nhân viên Sales / Phát triển Kinh doanh đóng vai trò là đầu mối liên lạc chính giữa Công ty và các khách hàng Nhật Bản. Vị trí này giữ vai trò quan trọng trong việc: • Duy trì mối quan hệ hợp tác lâu dài • Mở rộng... Yêu cầu: Must-have Requirements • Tốt nghiệp Đại học chuyên ngành Kinh tế, Quản trị Kinh doanh, Marketing hoặc các ngành liên quan. • Có tối thiểu 3 năm kinh nghiệm trong lĩnh vực Sales / Business Development thuộc ngành Xây dựng, M&E hoặc kỹ thuật liên quan. • Có kinh nghiệm xây dựng và duy trì mối quan hệ với khách...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-sales-kinh-doanh-phat-trien-kinh-doanh-xay-dung-and-mande-khach-hang-nhat-ban-2052153,2026-05-26T00:31:24.271572
scraped_vietnamworks_algolia_03186,Digital Performance Executive,Panasonic Sales Vietnam,Communication|English,Hồ Chí Minh,9600000,18000000,full-time,any,1,university,"- Support the development of digital strategies, planning approaches, and performance metrics across platforms/channels to effectively drive traffic and influence customer behavior. - Set up and execute digital performance campaigns across multiple social media platforms/channels, such as Meta, Google, TikTok, Ad Network booking, and others. - Monitor overall campaign performance, analyze ongoing campaigns using data analytics,... Yêu cầu: - Bachelor's Degree in relevant discipline - At least 1 year in Digital Marketing with solid experience in advertising metric - Experienced in working as performance team in agency is a plus - Strong communication & analytical skills - Strong project management capabilities and organizational skills. - Good at English (4 skills)",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/digital-performance-executive-2052255,2026-05-26T00:31:24.273763
scraped_vietnamworks_algolia_03187,Giám Đốc Phát Triển Dự Án - Sân Golf Kết Hợp Khu Đô Thị,Công Ty Cổ Phần Trump International Việt Nam,,Hà Nội,9200000,17250000,full-time,<45,15,university,"1. Tóm tắt Chịu trách nhiệm toàn diện về phát triển và triển khai dự án sân golf kết hợp khu đô thị nghỉ dưỡng, bao gồm định hướng chiến lược, pháp lý, quy hoạch, thiết kế, thi công và đảm bảo hiệu quả tài chính, tiến độ và chất lượng dự án. Báo cáo trực... Yêu cầu: • Tốt nghiệp Đại học trở lên các chuyên ngành Xây dựng, Quy hoạch, Kinh tế đầu tư • Có ít nhất từ 15 năm trong phát triển dự án Bất động sản • Tối thiểu 5 năm ở vị trí tương đương • Đã tham gia trực tiếp các dự án phát triển Sân Golf, Bất...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-djoc-phat-trien-du-an-san-golf-ket-hop-khu-djo-thi-2046638,2026-05-26T00:31:24.276399
scraped_vietnamworks_algolia_03188,Principal Business Development Manager Vietnam (Ho Chi Minh City),Trade and Investment Queensland (TIQ),Kinh doanh|IT|Marketing,Hồ Chí Minh,824408306,974300725,full-time,any,7,high,"Trade and Investment Queensland (TIQ) is the State Government of Queensland, Australia’s dedicated global business agency, where the work we do is truly unique. We shape, promote and strengthen Queensland by facilitating some of the most exciting import, export and investment projects in the world. TIQ has one of Australia’s largest international networks, with 18... Yêu cầu: The ideal candidate for this role (key capabilities) To determine your suitability for the role, you will be assessed on the following key capabilities for this role: 1. Thinks strategically and brings sound commercial acumen, an understanding of government and the credibility to contribute substantially to international trade and investment activities 2. Demonstrates a deep familiarity...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/principal-business-development-manager-vietnam-ho-chi-minh-city-2054284,2026-05-26T00:31:24.279306
scraped_vietnamworks_algolia_03189,Nhân Viên Xuất Khẩu Đường Hàng Không,Chi Nhánh Hà Nội – Công Ty TNHH LOTTE VINATRANS Global Logistics (Việt Nam),Cơ khí,Hà Nội,0,450000000,full-time,any,4,high,"• Xử lý các lô hàng xuất khẩu đường hàng không từ khâu đặt chỗ đến khi giao hàng hoàn tất. • Chuẩn bị và kiểm tra chứng từ xuất khẩu (Vận đơn, Hóa đơn, Packing List v.v...). • Làm việc với hãng tàu và các đơn vị gom hàng để đàm phán giá và giữ chỗ. • Kiểm tra và... Yêu cầu: • Có ít nhất từ 5 năm kinh nghiệm trong lĩnh vực xuất khẩu. • Am hiểu quy trình xuất khẩu và các chứng từ vận chuyển quốc tế. • Có kinh nghiệm làm việc với hãng hàng không, đặc biệt trong việc kiểm tra giá và đặt chỗ. • Kỹ năng giao tiếp tiếng Anh cơ bản • Thành thạo các ứng...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-xuat-khau-duong-hang-khong--2055614,2026-05-26T00:31:24.281273
scraped_vietnamworks_algolia_03190,Giám Sát Nội Thất,Công Ty Cổ Phần Luxzen,Lao động phổ thông,Hà Nội,14000000,20000000,full-time,any,2,high,"Mô tả công việc: - Công ty chuyên thi công nội thất văn phòng, chuỗi cửa hàng, chuỗi nhà hàng. - Khảo sát, lập kế hoạch, tiến độ công việc và công tác chuẩn bị thi công. - Tổ chức và quản lý thi công tại công trình. Giám sát kỹ thuật thi công. - Kiểm soát chất... Yêu cầu: Thời gian làm việc: - Sáng: 8h00 đến 12h00. Chiều: 13h00 đến 17h00 (8 tiếng/ngày). - Làm từ thứ 2 đến hết sáng thứ 7, chiều thứ 7 và ngày Chủ nhật nghỉ. - Thời gian thử việc: 01 tháng. Yêu cầu công việc: - Có kinh nghiệm tối thiểu 02 năm giám sát hạng mục hoàn thiện công...",production,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-sat-noi-that-2055466,2026-05-26T00:31:24.283066
scraped_vietnamworks_algolia_03191,Ocean Freight Documentation Specialist (Ha Noi & Ho Chi Minh),DHL Global Forwarding (Vietnam) Corporation,Communication|English,Hồ Chí Minh,9600000,18000000,full-time,any,2,high,"1. Main tasks & key responsibilities • Create and confirm transport orders to ensure pickup of the shipment at the origin • Perform booking and booking optimization according to internal guidelines as defined by Product • Prepare, control and distribute all required Import/ Export documents to counterparts (carrier, consignee, supplier, etc.) complying with regulations and internal procedures • Check responses from counterparts... Yêu cầu: 2. Requirements • Extensive knowledge of Ocean Freight Operations • Bachelor&#039;s degree in International Business/ Supply Chain Management/ Import - Export • At least 2-3 years of experience in Ocean Freight Operations • Good English communication/writing skills • Good administrative skills • Hard-working, able to work under pressure • Results-driven and attention-to-details 3. Working Location : • DHL Global Forwarding (Vietnam) Corporation - Head Office - 11th Floor, eTown2 Building, 364...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ocean-freight-documentation-specialist-ha-noi-ho-chi-minh-2055574,2026-05-26T00:31:24.285802
scraped_vietnamworks_algolia_03192,Trưởng Ban KSNB - Lương Upto 40Tr/tháng,Công ty Cổ phần công nghệ dinh dưỡng Việt Nhật,,Hưng Yên,30000000,40000000,full-time,any,5,university,"Viet Nhat Group là doanh nghiệp hoạt động trong lĩnh vực sản xuất thức ăn chăn nuôi, nông nghiệp và chuỗi giá trị thủy sản với quy mô hơn 500-1000 nhân sự, định hướng phát triển bền vững và ứng dụng công nghệ trong vận hành sản xuất. Môi trường làm việc tại Viet Nhat... Yêu cầu: TIÊU CHUẨN NĂNG LỰC • Trình độ: Đại học trở lên chuyên ngành Quản trị Kinh doanh, Kinh tế, Luật, Tài chính hoặc các chuyên ngành liên quan. • Kinh nghiệm: Tối thiểu 5–10 năm kinh nghiệm chuyên môn; ít nhất 4 năm ở vị trí tương đương. • Ưu tiên ứng viên có kinh nghiệm tại...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-ban-ksnb-luong-upto-40tr-thang-2055673,2026-05-26T00:31:24.287626
scraped_vietnamworks_algolia_03193,Product Marketing Engineer (HVAC/Automation) Freshers Welcome,Daikin Air Conditioning (Vietnam) Joint Stock Company,R|Teamwork|Communication|English|Ms Excel|Excel,Hồ Chí Minh,9600000,18000000,full-time,any,1,high,"• Responsible for communicating with stakeholders including customers, business managers, and the R&D team to make sure the product line-up and features are aligned with business objectives and identify areas for improvement. • Create a product roadmap which is a visual summary to outline the direction for the product offering in 1-3 years • Work closely... Yêu cầu: • HVAC/Automation Engineering background • 1+ year experience preferred; Fresh graduates acceptable • English communication ability (speaking and writing) • Good communication and presentation. • Responsibility spirit and teamwork • Customer centric mindset. • Willing to learn. • Good listening. • Willing to travel • Nice to have • Data analysis, MS excel skill. • Experience in market analysis • Having experience in a similar position...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/product-marketing-engineer-hvacautomation-freshers-welcome-2055672,2026-05-26T00:31:24.289976
scraped_vietnamworks_algolia_03194,R&D Technical Regulation Engineer,Panasonic Appliances Vietnam,Go|R|Teamwork|Time Management|English,Hưng Yên,8000000,15000000,full-time,any,0,high,"We are looking for R&D Engineer who is willing to work for R&D Centre in Thang Long II Industrial Zone, Hung Yen, and will be mainly responsible for the following mainly tasks: - Make schedule and carry out the product certification process - Prepare and send samples to the laboratory for testing - Coordinate with the laboratory... Yêu cầu: - University degree - Good at English & MS Office - Understand technical document (standard, specification, drawing, etc.) - At least 1 year of relevant experience. Freshers with good attitude & abilities are also welcomed - Be proactive, careful & responsible - Good teamwork and time management skills - Ready to work OT, go business trip if requested",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/r-d-technical-regulation-engineer-2055671,2026-05-26T00:31:24.292683
scraped_vietnamworks_algolia_03195,Chuyên Viên Sales Logistics,CÔNG TY TNHH UKSHIPPING,Kế toán|Kinh doanh|Kho vận,Hà Nội,9200000,17250000,full-time,<35,1,university,"• Tìm kiếm khách hàng tiềm năng trong lĩnh vực Giao nhận vận tải: Vận tải đường biển, vận tải hàng không, vận tải nội địa, khai báo và thủ tục hải quan xuất nhập khẩu. (có hỗ trợ data từ Marketing ) • Xác định triển vọng và cơ hội của khách hàng. • Lên... Yêu cầu: - Giới tính: Nữ / Nam - Kinh nghiệm: tối thiểu 1 năm - Tốt nghiệp các trường Đại học, Cao đẳng, chuyên ngành liên quan về Logistisc, kinh tế quốc tế , … - Nhanh nhẹn, chịu khó, nhiệt tình năng động, độc lập. - Tính cách cẩn trọng, trách nhiệm, sở thích làm các công việc...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-sales-logistics-2055167,2026-05-26T00:31:24.295014
scraped_vietnamworks_algolia_03196,"Senior, Marketing & Communications",Công Ty TNHH Kiểm Toán & Tư Vấn RSM Việt Nam / RSM Vietnam,Communication,Hồ Chí Minh,9600000,18000000,full-time,any,2,university,"Job summary: The Event Coordinator supports the intersection of marketing, branding, and communications. The marketing side of the role involves developing and refining goals and activities in consultation with marketing staff and clients. Additionally, the coordinator is responsible for staying current on industry trends and conducting market research to identify new opportunities. Competencies Details Main ... Yêu cầu: • Bachelor’s degree in Public Relations, Communications, Marketing, Business, or equivalent or other related majors. • At least 2-3 years of relevant experience in event marketing, preferred handling B2B seminars, corporate event. • Comprehensive knowledge of event planning cycles, from conceptualization and budgeting to execution and post-event reporting. • Demonstrate strong social, verbal, and written communication skills,...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-marketing-communications--2055613,2026-05-26T00:31:24.297533
scraped_vietnamworks_algolia_03197,Kỹ Sư ME Nội Thất,Công Ty Cổ Phần Luxzen,,Hà Nội,14000000,20000000,full-time,any,0,university,"Mô tả công việc: - Công ty chuyên thi công nội thất văn phòng, chuỗi cửa hàng, chuỗi nhà hàng. - Kiểm tra bản vẽ, triển khai, giám sát các hạng mục nội thất thi công ME. - Giám sát các nhà thầu phụ, đội thi công ME. - Kiểm tra, giám sát chất lượng và tiến độ... Yêu cầu: Thời gian làm việc: - Sáng: 8h00 đến 12h00. Chiều: 13h00 đến 17h00 (8 tiếng/ngày). - Làm từ thứ 2 đến hết sáng thứ 7, chiều thứ 7 và ngày Chủ nhật nghỉ. - Thời gian thử việc: 01 tháng. Yêu cầu công việc: - Tốt nghiệp Đại học chuyên ngành ME. - Có năng lực chuyên môn về các...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-me-noi-that-2055459,2026-05-26T00:31:24.299320
scraped_vietnamworks_algolia_03198,Nhân Viên Content Marketing-Lương Upto 20Tr/tháng,Công ty Cổ phần công nghệ dinh dưỡng Việt Nhật,Kinh doanh|Marketing,Hưng Yên,8000000,15000000,full-time,any,1,university,"Viet Nhat Group là doanh nghiệp hoạt động trong lĩnh vực sản xuất thức ăn chăn nuôi, nông nghiệp và chuỗi giá trị thủy sản với quy mô hơn 500-1000 nhân sự, định hướng phát triển bền vững và ứng dụng công nghệ trong vận hành sản xuất. Môi trường làm việc tại Viet Nhat... Yêu cầu: Tiêu chuẩn ứng viên • Trình độ học vấn Tốt nghiệp Đại học, Cao đẳng chuyên ngành Kinh tế, Báo chí, Ngôn ngữ, Marketing, Nông nghiệp…… • Giới tính: Nam/nữ • Kinh nghiệm: Tối thiểu 01 năm kinh nghiệm làm Content Marketing. Phẩm chất, thái độ • Cởi mở, nhiệt huyết • Sẵn sàng học hỏi các kiến thức và kỹ...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-content-marketing-luong-upto-20tr-thang-2055660,2026-05-26T00:31:24.301244
scraped_vietnamworks_algolia_03199,Services Sales Engineer (Chiller Replacement),Daikin Air Conditioning (Vietnam) Joint Stock Company,Kinh doanh,Hồ Chí Minh,9600000,18000000,full-time,any,2,university,"1. Customer Relationship & Account Management • Nurture and maintain robust relationships with existing and potential customers to secure continuous business opportunities. • Proactively engage clients to introduce advanced Chiller, Airside and relevant equipments replacement packages and provide regular technical updates. • Initiate and execute targeted customer engagement activities to enhance brand loyalty. • Manage and regularly update... Yêu cầu: Education : Bachelor’s degree in mechanical engineering, Thermal/HVAC Engineering, Electrical Engineering, or related industrial fields. Experience : Minimum of 2-3 years of proven sales experience in the HVAC industry, with a strong preference for contracting sales or Chiller/Applied product business. Technical Skills : Sound knowledge of HVAC systems, Chiller plantrooms, Airside solutions, and on-site technical operations. Languages : Professional fluency in...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/services-sales-engineer-chiller-replacement-2055658,2026-05-26T00:31:24.303847
scraped_vietnamworks_algolia_03200,National Trade Sales Manager (SMEG),CÔNG TY TNHH EPICURE VINA,Go|Leadership|English,Hồ Chí Minh,9600000,18000000,full-time,any,7,university,"Position Purpose The National Trade Sales Manager leads and executes Epicure’s trade sales strategy across General Trade (GT), Modern Trade (MT) including supermarkets, E-commerce, and Epicure’s retail outlets. The role focuses on Go-to-Market (GTM) and Route-to-Market (RTM) strategies, key account management, sales planning, pricing structure, and collaboration with Marketing to develop impactful sales and promotional campaigns. Key... Yêu cầu: • Bachelor’s degree in Business, Marketing, or related field. • Minimum 7–10 years of experience in trade sales management within FMCG, consumer goods, or lifestyle products. • Strong background in Go-to-Market and Route-to-Market strategy. • Excellent key account management, leadership, negotiation, and analytical skills. • Fluent in English...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/national-trade-sales-manager-smeg-2055532,2026-05-26T00:31:24.306193
scraped_vietnamworks_algolia_03201,Java Developer,Ngân Hàng TNHH MTV Woori Việt Nam,Java|Spring|Sql|Oracle|Jenkins|Linux|Unix,Hà Nội,9200000,17250000,full-time,<40,2,university,"• Develop and implement the Payment Gateway Banking solution in the ICT Platform Division, in collaboration with core banking technology experts from Korea. • Design and enhance APIs and supporting tools as required. • Monitor, test, and troubleshoot the Payment Gateway Banking systems to ensure stability and performance. • Perform other tasks as assigned by the Head... Yêu cầu: - Gender: No preference - At least 02 years of experience in Java Backend development, Spring Framework (MVC), Oracle DB, Linux (Unix). - Experienced with Rest API, JSON, Jenkins - Familiar with SQL, Batch Java, Linux command. - Experience working in the financial sector (banking, securities, insurance). - University degree in Software Engineering, Computer Engineering or related majors. - Be...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/java-developer-2055655,2026-05-26T00:31:24.308965
scraped_vietnamworks_algolia_03202,[HCM] Application Specialist - (Invitro Diagnostics Medical Devices),CÔNG TY TNHH SYSMEX VIỆT NAM,Communication|English,Hồ Chí Minh,9600000,18000000,full-time,any,1,university,"Nộp hồ sơ ứng tuyển: Ứng viên ứng tuyển vui lòng nộp hồ sơ trên trang tuyển dụng Sysmex ở link sau: https://careers.sysmex-ap.com/job-invite/707/ => Các hồ sơ không nộp trên trang tuyển dụng của Sysmex sẽ không được xử lý. Key Job Purpose : • To execute field service activities to get higher customer satisfaction under Application... Yêu cầu: • University Degree in Medical Laboratory Technology, Biomedical Engineering, Biology, Biotechnology, Pharmacy or related fields • At least 1 year of experience in Laboratory/research field or Application (In Vitro Diagnostics Medical Devices) • Candidates must have experience in In Vitro Diagnostics / laboratory testing field (non-relevant industries are not considered) • PC literate • Good English communication • Higher sensitivity...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/hcm-application-specialist-invitro-diagnostics-medical-devices-2055653,2026-05-26T00:31:24.313011
