id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at
scraped_topcv_00008,BrSE - Kỹ Sư Cầu Nối JLPT Từ N3,Công ty TNHH City Ascom Việt Nam,,Hà Nội,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/brse-ky-su-cau-noi-jlpt-tu-n3/1577614.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101915
scraped_topcv_00009,"Nhân Viên Bình Bài & Thiết Kế (Bao Bì, Tem Nhãn, In Ấn)",CÔNG TY TNHH IN NHANH 66,,Hồ Chí Minh,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/nhan-vien-binh-bai-thiet-ke-bao-bi-tem-nhan-in-an/2102109.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102044
scraped_topcv_00010,Fullstack Engineer (Kỹ Sư Fullstack) - Lương Từ 1.500$ - 2.000$ + Thưởng Hiệu Quả Công Việc,CÔNG TY TNHH CỐ VẤN TÂM LÝ GIAO DỊCH S.T.E.P,,Hồ Chí Minh,0,0,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/fullstack-engineer-ky-su-fullstack-luong-tu-1-500-2-000-thuong-hieu-qua-cong-viec/2104890.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102132
scraped_topcv_00011,Fullstack Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ THANH TOÁN THÀNH PHỐ THÔNG MINH,,Hồ Chí Minh,0,0,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/fullstack-developer/2107052.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102217
scraped_topcv_00012,IT Staff/ IT Helpdesk/IT Support,Công ty TNHH HS Hyosung Global Logistics Vina,,Hồ Chí Minh,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/it-staff-it-helpdesk-it-support/1671582.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102344
scraped_topcv_00013,QC Mid-Senior,Công ty Cổ phần Công nghệ Tài chính Goline,,Hà Nội,14000000,20000000,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/qc-mid-senior/2102599.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102444
scraped_topcv_00014,Nhân Viên Marketing Tổng Hợp Full- Stack,CÔNG TY TNHH DỊCH VỤ TƯ VẤN GIÁO DỤC QUỐC TẾ HƯNG THỊNH PHÁT,,Hồ Chí Minh,8000000,11000000,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/nhan-vien-marketing-tong-hop-full-stack/2102440.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102571
scraped_topcv_00015,Senior Data Engineer (Quận 1 - HCM),CÔNG TY TNHH HCL VIETNAM,,Hồ Chí Minh,0,0,full-time,any,5,high,,other,TopCV,https://www.topcv.vn/viec-lam/senior-data-engineer-quan-1-hcm/2108723.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102645
scraped_topcv_00016,Tech Lead/Trưởng Phòng Phát Triển Phần Mềm .NET - Thu Nhập Upto 70 Triệu Đồng - Hỗ Trợ Thiết Bị - Hà Nội,Công ty cổ phần Onenet,,Thanh Hóa,70000000,70000000,full-time,any,5,high,,other,TopCV,https://www.topcv.vn/viec-lam/tech-lead-truong-phong-phat-trien-phan-mem-net-thu-nhap-upto-70-trieu-dong-ho-tro-thiet-bi-ha-noi/2105608.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102725
scraped_topcv_00017,"Integration Specialist (Night Shift, E-Com/ERP/Data)",CÔNG TY TNHH DICENTRAL VIỆT NAM,,Hồ Chí Minh,0,0,full-time,any,0,high,,other,TopCV,https://www.topcv.vn/viec-lam/integration-specialist-night-shift-e-com-erp-data/2105797.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102816
scraped_topcv_00018,Thực Tập Sinh Tài Năng (Tech/Data/Risk/Business),ProCông ty Tài chính tín dụng tiêu dùng TNHH MB SHINSEI (Mcredit),,Hà Nội,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/thuc-tap-sinh-tai-nang-tech-data-risk-business/2103006.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102873
scraped_topcv_00019,Thực Tập Sinh Phân Tích & Triển Khai Nghiệp Vụ,Công ty cổ phần công nghệ Isofh,,Hà Nội,4000000,5000000,full-time,any,0,high,,other,TopCV,https://www.topcv.vn/viec-lam/thuc-tap-sinh-phan-tich-trien-khai-nghiep-vu/1683712.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102937
scraped_topcv_00020,Chuyên Viên Vận Hành Và Giải Pháp CNTT,Công ty Cổ phần Công nghệ Công nghiệp VConnex,,Hà Nội,0,0,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/chuyen-vien-van-hanh-va-giai-phap-cntt/2100963.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103002
scraped_topcv_00021,Giáo Viên Dạy Lập Trình (Stem) / Giáo Viên Stem Coding Teacher- 28 Tiếng/Tuần - Quận 9,Wall Street English,,Hồ Chí Minh,7000000,75000000,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/giao-vien-day-lap-trinh-stem-giao-vien-stem-coding-teacher-28-tieng-tuan-quan-9/2102695.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103072
scraped_topcv_00022,3. Kỹ Sư Phân Tích Hệ Thống & Quy Trình (Business Analyst) - Dự Án Chuyển Đổi Số - 3 Năm Kinh Nghiệm,Trung tâm Kỹ thuật,,Hà Nội,20000000,25000000,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/3-ky-su-phan-tich-he-thong-quy-trinh-business-analyst-du-an-chuyen-doi-so-3-nam-kinh-nghiem/2102668.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103135
scraped_topcv_00023,4. Lập Trình Viên Fullstack (Java/React) - Kinh Nghiệm 3 Năm ( Lương Từ 20tr Trở Lên),Trung tâm Kỹ thuật,,Hà Nội,20000000,25000000,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/4-lap-trinh-vien-fullstack-java-react-kinh-nghiem-3-nam-luong-tu-20tr-tro-len/2102732.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103195
scraped_topcv_00024,"Lập Trình Viên Java - 4 Năm Kinh Nghiệm - Làm Việc Tại Thanh Xuân, HN - Phúc Lợi Tốt, Thu Nhập Cao So Với Thị Trường",CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NVINA,,Hà Nội,20000000,30000000,full-time,any,4,high,,other,TopCV,https://www.topcv.vn/viec-lam/lap-trinh-vien-java-4-nam-kinh-nghiem-lam-viec-tai-thanh-xuan-hn-phuc-loi-tot-thu-nhap-cao-so-voi-thi-truong/2078121.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103262
scraped_topcv_00025,"Chuyên Viên Đào Tạo Ứng Dụng AI (Thu Nhập 15-20 Triệu Tại Cầu Giấy, Hà Nội)",Công Ty TNHH Đầu Tư và Phát Triển Giáo Dục Big Ben,,Thanh Hóa,15000000,20000000,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/chuyen-vien-dao-tao-ung-dung-ai-thu-nhap-15-20-trieu-tai-cau-giay-ha-noi/2103787.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103328
scraped_topcv_00026,Print Production Artist (English),ROWBOAT SOFTWARE,,Hồ Chí Minh,8000000,13000000,full-time,any,1,high,,production,TopCV,https://www.topcv.vn/viec-lam/print-production-artist-english/2105498.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103392
scraped_topcv_00027,UI/UX Designer,CÔNG TY TNHH MTV SEN VÀNG VIỆT NAM,,Hồ Chí Minh,0,0,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/brand/goldenlotusjewelry/tuyen-dung/ui-ux-designer-j2104399.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103445
scraped_topcv_00028,Tester - Thu Nhập Hấp Dẫn - Tại Hà Nội,CÔNG TY TNHH EKYO VIỆT NAM,,Thanh Hóa,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/tester-thu-nhap-hap-dan-tai-ha-noi/2110759.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103490
scraped_topcv_00029,Middle Full-Stack Developer,Công ty cổ phần PT HUB,,Hà Nội,0,40000000,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/middle-full-stack-developer/2103394.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103541
scraped_topcv_00030,Technical Lead (SaaS Product),FIREAPPS TECHNOLOGY JOINT STOCK COMPANY,,Hồ Chí Minh,0,0,full-time,any,5,high,,other,TopCV,https://www.topcv.vn/viec-lam/technical-lead-saas-product/2107441.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103590
scraped_topcv_00031,Graphic Designer - Chuyên Viên Thiết Kế Đồ Họa (Quận 5 HCM Cũ),CÔNG TY TNHH DU HỌC TẬN TÂM,,Hồ Chí Minh,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/graphic-designer-chuyen-vien-thiet-ke-do-hoa-quan-5-hcm-cu/2115371.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103641
scraped_topcv_00032,Senior AI Engineer,CÔNG TY TNHH DIGI-TEXX,,Hồ Chí Minh,0,0,full-time,any,5,high,,other,TopCV,https://www.topcv.vn/viec-lam/senior-ai-engineer/2070561.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103697
scraped_topcv_00033,"Thiết Kế Đồ Hoạ Ngành In Vải (AI, Photoshop) – Thu Nhập 20 Triệu/Tháng",CÔNG TY TNHH TM DV AN VIỆT PHÁT,,Hồ Chí Minh,20000000,20000000,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/thiet-ke-do-hoa-nganh-in-vai-ai-photoshop-thu-nhap-20-trieu-thang/1720942.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103748
scraped_topcv_00034,QA Tester,CÔNG TY TRÁCH NHIỆM HỮU HẠN THK HOLDINGS VIỆT NAM,,Hồ Chí Minh,0,0,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/qa-tester/2109203.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103847
scraped_topcv_00035,Business Analyst,CÔNG TY CỔ PHẦN TẬP ĐOÀN THIÊN KHÔI,,Hà Nội,15000000,25000000,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/business-analyst/2105647.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103902
scraped_topcv_00036,Thiết Kế Đồ Họa (Graphic Designer - Performance Marketing),TAT ECOM JSC (CATTASAURUS LLC),,Hồ Chí Minh,10000000,20000000,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/thiet-ke-do-hoa-graphic-designer-performance-marketing/2108912.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.103949
scraped_topcv_00037,Digital Team Supervisor - IT Solution Department,ProCông ty TNHH Yamaha Motor Việt Nam,,Hà Nội,20000000,35000000,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/digital-team-supervisor-it-solution-department/2047853.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104004
scraped_topcv_00038,Chuyên Viên Phân Tích Nghiệp Vụ Và Hỗ Trợ Người Dùng,Công ty Cổ phần Đầu Tư K&G Việt Nam,,Hà Nội,15000000,25000000,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-va-ho-tro-nguoi-dung/2105292.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104058
scraped_topcv_00039,"Fullstack Team Lead (NodeJS / ReactJS) - 5 Năm Kinh Nghiệm - Làm Việc Tại Lê Đức Thọ, HN - Phúc Lợi Tốt, Thu Nhập 30 Triệu +++",CÔNG TY CỔ PHẦN YANSOFT,,Hà Nội,5000000,30000000,full-time,any,5,high,,other,TopCV,https://www.topcv.vn/viec-lam/fullstack-team-lead-nodejs-reactjs-5-nam-kinh-nghiem-lam-viec-tai-le-duc-tho-hn-phuc-loi-tot-thu-nhap-30-trieu/2116548.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104142
scraped_topcv_00040,"Technical Support Engineer (Fixed Night Shift, IT, Up To 30M Total Package)",Công ty TNHH ITECHWX,,Hồ Chí Minh,0,0,full-time,any,0,high,,other,TopCV,https://www.topcv.vn/viec-lam/technical-support-engineer-fixed-night-shift-it-up-to-30m-total-package/2114902.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104217
scraped_topcv_00041,UA Marketing (Android App) - Lương 10-20tr + Commission Hấp Dẫn,Công ty TNHH Thương mại quốc tế TNG,,Hà Nội,10000000,20000000,full-time,any,0,high,,other,TopCV,https://www.topcv.vn/viec-lam/ua-marketing-android-app-luong-10-20tr-commission-hap-dan/2106515.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104278
scraped_topcv_00042,Kiểm Duyệt Nội Dung (Photoshop Cơ Bản),CÔNG TY TNHH DIGI-TEXX,,Hồ Chí Minh,65000000,75000000,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/kiem-duyet-noi-dung-photoshop-co-ban/1238890.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104337
scraped_topcv_00043,Nhân Viên Phần Mềm,CÔNG TY CỔ PHẦN NHẬT MINH TT,,Hồ Chí Minh,0,0,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/nhan-vien-phan-mem/2098204.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104386
scraped_topcv_00044,"Lập Trình Viên Phát Triển Ứng Dụng Web (Integration, Data & Microservices) - Kinh Nghiệm Từ 3 Năm",CÔNG TY CỔ PHẦN GIẢI PHÁP GIÁO DỤC - Y TẾ NAM VIỆT,,Hà Nội,15000000,30000000,full-time,any,3,high,,service,TopCV,https://www.topcv.vn/viec-lam/lap-trinh-vien-phat-trien-ung-dung-web-integration-data-microservices-kinh-nghiem-tu-3-nam/2104775.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104445
scraped_topcv_00045,Business Analyst (TMS/Control Tower) - Chuyên Viên Phân Tích Và Vận Hành Hệ Thống Vận Tải & Control Tower,CÔNG TY LOGISTICS - TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM,,Hà Nội,0,0,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/business-analyst-tms-control-tower-chuyen-vien-phan-tich-va-van-hanh-he-thong-van-tai-control-tower/2103577.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104499
scraped_topcv_00046,Kỹ Thuật Viên Triển Khai Dự Án Công Nghệ Thông Tin- Thu Nhập Đến 20 Triệu/Tháng,Công ty TNHH Phát triển thương mại và Kỹ thuật Toàn Cầu,,Hà Nội,20000000,20000000,full-time,any,3,high,,skilled,TopCV,https://www.topcv.vn/viec-lam/ky-thuat-vien-trien-khai-du-an-cong-nghe-thong-tin-thu-nhap-den-20-trieu-thang/2103164.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104569
scraped_topcv_00047,Nhân Viên Designer Social 2D_02 Năm Kinh Nghiệm_Thu Nhập Upto 15M++_Đi Làm Ngay Tại Cầu Giấy-Hà Nội,CÔNG TY TNHH MỸ PHẨM L & J,,Thanh Hóa,10000000,15000000,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/nhan-vien-designer-social-2d-02-nam-kinh-nghiem-thu-nhap-upto-15m-di-lam-ngay-tai-cau-giay-ha-noi/2106151.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104619
scraped_topcv_00048,Kỹ Sư Tư Vấn Giải Pháp Công Nghệ(PRESALE),Công Ty TNHH PNK,,Hà Nội,30000000,40000000,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/ky-su-tu-van-giai-phap-cong-nghepresale/2104578.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104671
scraped_topcv_00049,Kỹ Sư Quản Trị Hệ Thống,CÔNG TY CÔNG NGHỆ THÔNG TIN ĐIỆN LỰC MIỀN BẮC - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,,Hà Nội,0,0,full-time,any,0,high,,other,TopCV,https://www.topcv.vn/viec-lam/ky-su-quan-tri-he-thong/2114967.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.104721
scraped_topcv_00000,Fullstack Developer Middle (Web App) – English/ Japanese (Up To 27M) Remote 5 Days/Month,CÔNG TY CỔ PHẦN DS SOLUTION VIỆT NAM,,Hà Nội,0,27000000,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/fullstack-developer-middle-web-app-english-japanese-up-to-27m-remote-5-days-month/2124517.html?ta_source=JobSearchList_LinkDetail&u_sr_id=PefKQLm6aeQTCT4vpWg37HJMsJ1mqVPD2kj94fKx_1776173237,2026-04-14T20:27:20.185962
scraped_topcv_00042,Chương Trình Tài Năng Trẻ TopCV Mùa 2 - TopCV Next Gen 2026,Công ty Cổ phần TOPCV Việt Nam,,Hà Nội,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/brand/topcv/tuyen-dung/chuong-trinh-tai-nang-tre-topcv-mua-2-topcv-next-gen-2026-j2104855.html?ta_source=JobSearchList_LinkDetail&u_sr_id=PefKQLm6aeQTCT4vpWg37HJMsJ1mqVPD2kj94fKx_1776173237,2026-04-14T20:27:20.190080
scraped_vietnamworks_algolia_00000,Chuyên Viên Kinh Doanh Express - Xanh Delivery,GSM,,Hồ Chí Minh,1000,800000000,full-time,any,2,high,"- Tìm hiểu nhu cầu, tư vấn và thuyết phục khách hàng sử dụng các dịch vụ của Xanh Express, đảm bảo đạt chỉ tiêu khách hàng mới và doanh thu được giao. - Chịu trách nhiệm mở mới tệp khách hàng, mở rộng độ phủ thị trường và gia tăng số lượng khách hàng... Yêu cầu: - Tốt nghiệp Cao đẳng/Đại học. - Có kinh nghiệm tìm kiếm khách hàng mới, Sale Hunter, phát triển thị trường là lợi thế. - Có kinh nghiệm trong lĩnh vực vận tải Express (GHN, GHTK, Ahamove,...) - Kỹ năng giao tiếp, thuyết phục và đàm phán tốt; chủ động và chịu được áp lực KPI. - Sử...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-kinh-doanh-express-xanh-delivery-2034503,2026-04-14T20:32:35.943850
scraped_vietnamworks_algolia_00001,Trưởng Nhóm/ Chuyên Viên Kiểm Soát Ô Nhiễm Môi Trường (Làm Việc Tại Hải Phòng),Công Ty Cổ Phần Sản Xuất Và Kinh Doanh VinFast - Thành Viên Của Vingroup,,Hải Phòng,0,0,full-time,any,0,high,"Nhà máy VinFast Hải Phòng cần tuyển 2 vị trí 1. Trưởng nhóm kiểm soát ô nhiễm môi trường ● Thiết lập, kiểm soát và cải tiến toàn bộ hoạt động phòng ngừa – kiểm soát ô nhiễm trong nhà máy, đảm bảo tuân thủ pháp luật môi trường và phát triển bền vững ● Quản lý tổng... Yêu cầu: ● Trình độ Đại học trở lên chuyên ngành Môi trường và liên quan ● 3-5 năm trong quản lý môi trường/kiểm soát ô nhiễm nhà máy. Kinh nghiệm quản lý các hệ thống xử lý môi trường ● Ưu tiên đã từng Quản lý nhà máy quy mô lớn với vị trí Trưởng nhóm ● Linh hoạt và thích nghi,...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-nhom-chuyen-vien-kiem-soat-o-nhiem-moi-truong-lam-viec-tai-hai-phong-2026411,2026-04-14T20:32:35.944052
scraped_vietnamworks_algolia_00002,"Giám Đốc Cao Cấp Quan Hệ Khách Hàng (Khối KHDN Lớn & Đầu Tư) - HN, HCM - Id366",VPBank - Https://tuyendung.vpbank.com.vn/,,Hồ Chí Minh,0,0,full-time,any,4,university,"Phát triển khách hàng và Quản trị rủi ro - Quản lý danh mục khách hàng hiện hữu và khách hàng tiềm năng - Thiết lập và xây dựng quan hệ chặt chẽ với khách hàng nhằm bán các sản phẩm KHDN LỚN, tư vấn các phương án tài trợ phù hợp o Tăng cường khai thác... Yêu cầu: - Tốt nghiệp đại học trở lên thuộc các chuyên ngành kinh tế / tài chính ngân hàng / quản trị kinh doanh - Có tối thiểu 04 năm kinh nghiệm làm việc tại Đơn vị kinh doanh trực tiếp/phân tích/ thẩm định mảng Khách hàng doanh nghiệp (KHDN doanh thu từ 1000 tỷ trở...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-doc-cao-cap-quan-he-khach-hang-khoi-khdn-lon-dau-tu-hn-hcm-id366-2007101,2026-04-14T20:32:35.944220
scraped_vietnamworks_algolia_00003,Sales Admin,Công Ty TNHH Lock&Lock HCM,,Hồ Chí Minh,0,0,full-time,any,1,high,"• Phụ trách, tiếp nhận và xử lý đơn hàng qua hệ thống Online • Báo bộ phận kho sắp xếp soạn và giao hàng đúng tiến độ. • Xác nhận tiến độ giao hàng hằng ngày cho đối tác hoặc khách hàng • Xuất Hoá đơn cho Khách lẻ • Báo cáo tồn kho hàng kí gửi hàng tháng • Báo cáo doanh thu... Yêu cầu: • Tốt nghiệp Cao đẳng/ Đại học chuyên ngành kinh tế, QTKD,... • Có kinh nghiệm làm việc trên 1 năm vị trí sales admin • Sử dụng thành thạo tin học văn phòng (excel, word, powerpoint…) • Khả năng giao tiếp tốt, tập trung vào công việc cao, tinh thần trách nhiệm đồng đội cao • Biết sử dụng hệ thống SAP/ERP. • Có...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/sales-admin-2028373,2026-04-14T20:32:35.944391
scraped_vietnamworks_algolia_00004,[HCM] Nhân Viên Kinh Doanh - Telesales (Open for Fresher),Navigos Group,,Hồ Chí Minh,0,250000000,full-time,<35,1,high,"Với hơn 23 năm hình thành và phát triển, VietnamWorks tự hào là trang web tuyển dụng hàng đầu và lâu đời nhất tại Việt Nam. Là một phần của Tập đoàn Navigos Group, VietnamWorks tự hào mang đến một môi trường làm việc năng động, thử thách và thân thiện. Tại đây, mỗi... Yêu cầu: • Tốt nghiệp Cao đẳng/Đại học trở lên • Độ tuổi từ khoảng 22 đến 26. • Có trải nghiệm với công việc Sales/Telesales • Yêu thích kinh doanh, không ngại bị từ chối. • Khả năng thích ứng nhanh chóng và linh hoạt với sự thay đổi liên tục của thị trường. • Giao tiếp trung thực và rõ ràng. • Tinh thần chủ...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/hcm-nhan-vien-kinh-doanh-telesales-open-for-fresher--2026278,2026-04-14T20:32:35.944540
